,NAME,PHONE NO,COMPANY ORG,LOCATION,BIZ ADDRESS,SHARE CAPITAL,EMAIL,SECTOR,PRODUCT/SERVICES,NO OF EMPLOYEES,TURNOVER
,HAUWA MODDIBO INTERGLOBAL CONCEPT,9037685278,,Niger,"Bn 130
Nassarawa A Ward Minna",,ukash351@gmail.com,Fashion Designer,Other Services Activities,,,,,,
,"ALHJI YAHAYA IBRAHIM TRADING BUSINESSES
VENTURES",7031452821,,Niger,"Sw230
Wawagi Banwuya Bida Area",,ibrahim123@gmail.com,Trading,Other Services Activities,,,,,,
,CELINE BAGS PRODUCTION VENTURE MAITUMBI,8095327458,,Niger,"Behind
Mu'Azu Quarters Anyway Kadara Maitumbi Minna",,clinebqgs7659@gmai l.com,Productions,Manufacturing,,,,,,
,ALFAB NIGERIA ENTERPRISE,7062384219,,Niger,No 32 Behind Hill Top Model School Maitumbi Minna,,alfab@yahoo.com,Business,Administrative And Support Service Activities,,,,,,
,AL SOBUUR EDUCATION AND INVESTMENT LIMITED,8036066079,,Niger,"No.5 Barkin
Sale Round Dom Motion Minna Niger State",,salihuabdulwaheed74@ gmail.com,Educational And Investment,Education,,,,,,
,SUPER A.M CLASSIC ENTERPRISES,9085349807,,Niger,Off Eastern Bypass Behind Maitumbi Old Police Station Maitumbi,,superamclassic@outl ook.com,Classic Goods,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,GIM GANA LIMITED,8133880927,,Niger,"No 23 Talba Housing Estate, Minna Niger State",,ahmadshuaibu6@gmail.com,General Enterprises,Real Estate Activities,,,,,,
,AL- IMAN SCHOOL OF HEALTH TECHNOLOGY MAITUMBI,8034527091,,Niger,"No 25
Unguwan Kadara Maitumbi",,al-i man098@gmail.com,Education,Education,,,,,,
,HUZRAJ FUTURE ENTERPRISE,7055874734,,Niger,"S E 163 I
See U Hote Igbo Road Minna",, jamuslim12@gmail.com,Printing,Manufacturing,,,,,,
,GOLDLINING LIMITED,8181111600,,Niger,"No 5,
Ahmadu Bello Way, Minna Niger",,goldlining@gmail.com,Selling Of Golds,Other Services Activities,,,,,,
,ADE-BAYUS NIGERIAN ENTERPRISE,9081634296,,Niger,"Beside Maitumbi Mosque U- Turn Junctiongwad a /Shiroro Road
Maitumbi",,"adebayus678@gmail
.com",Business Developer,Administrative And Support Service Activities,,,,,,
,PEMISH VENTURES,8033354359,,Niger,"Suit 3 And 4 Brick Plaza, Bosso Lowcost Estate Minna Niger State",,mikkyebele@gmail.com,Perfumes Business,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,A. S. S NIGERIA LNTERNATIONAL COMPANY LIMITED,8148275181,,Niger,Tunga Minna,,sanigerogofanti@gmail,Trading,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,A&S KPARUS PRINTS,8053925548,,Niger,"No 1
Kparumagi Compound Minna",,"aliyukparusm@gmail
.com",Printing Press,Manufacturing,,,,,,
,LEOWEALTH NIGERIA LIMITED,8036871571,,Niger,Lagos Street Opp Hospital Road Minna,,l eowealthprints@gmail.com,Printing,Manufacturing,,,,,,
,ARTHURGRAND LTD,8138183666,,Niger,"Shop 19 Ibb Mall, Shiroro Road,Minna Niger State",,arthurgrandltd@yahoo.com,"Selling Of
Frozen Food Items And General Services","Agriculture, Forestery, Fishing And Hunting",,,,,,
,"IBN SHITTU INTEGRATED SERVICES
LIMITED",7033366376,,Niger,Obasanjo Complex,,shittuabdulraheed03@gmail.com,Sales Of Phones,Information And Communication,,,,,,
,QROOSH GLOBAL CONCEPT NIG LIMITED,8036353797,,Niger,"Suite 2 Sani Abacha, Ahmadu Bello House
Minna",,cptcafe@gmail.com,Technology,Information And Communication,,,,,,
,QUENTESENTIAL TRENDZ AND DESIGN,8033820048,,Niger,Ibb Mall Shiroro Road Minna,,aibawa@gmail.com,Trading,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,PEM & SONS FARM,8060455933,,Niger,"Shop
5.Cream Plaza, Mechanic Road Mypa",,mikkyebele@gmail.com,Farming,"Agriculture, Forestery, Fishing And Hunting",,,,,,
,BELLA'S FASHION EMPORIUM,8163570447,,Niger,"Isah Shaba Plaza, Shiroro Road. Minna Niger State",,bella'semporium@gmail.com,Clothing Boutique,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,"SHHUBI INTERGRETED
VENTURES",7034796679,,Niger,S. E Kuta. Road Minna,,yahayabu@gmail.com,Telecommunicat ion,Information And Communication,,,,,,
,"SIMETOP INTERGRATED FARMS AND
SERVICES",8129041697,,Niger,"Shop No 1 Beside F U T Minna Niger
State",,sandabatureh@gmail .com,Pourtry,"Agriculture, Forestery, Fishing And
Hunting",,,,,,
,DEYOUNG INTERNET AND PHOTO SERVICES,8106920394,,Niger,"Shop No 99 School Cafterian Niger State College Of
Education",,demoing internetand photoservice@gmail.com,I.C.T,Information And Communication,,,,,,
,PRODUCT IRON AND OTHER AGRO SERVICES,8104995691,,Niger,6 Chita Street Azugwu Abakaliki,,mkpumaomoke@gmail.com,Farming And Fisheries,"Agriculture,
Forestery, Fishing And Hunting",,,,,,
,LIONES VENTURES,8068566198,,Niger,No 11 Kachie Road Kuduna,,daizahamid@gmail.com,Farming,"Agriculture,
Forestery, Fishing And Hunting",,,,,,
,BETHGILGAL VENTURES,8034488851,,Niger,"Sw 218,
Yoruba Road, Minna Niger State",,olubunmi_oladele@yahoo.com,Sales Of Stationaries,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,"SIMGOLD- GLOBAL
RESOURCES",8131801837,,Niger,"No 2 Fut Minna Bosso
Road",,sadiyagambosanda@ gmail.com,Printing Service,"Art, Entertainment
And Recreation",,,,,,
,BOOK SHOP,8039190269,,Niger,Gada Eregi,,sanusialabi01@gmail .com,"Sales Of Book
And Private School",Education,,,,,,
,BOSFFECT MOTOR ENTERPRISES,8035986585,,Niger,No 3 Old Airport Road Minna Niger State,,segoye45@yahoo.com,Automobile Repairs And Sales Of Spare Part,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,ARSHAB FASHION ENTERPRISE,8065367945,,Niger,"Alhaji 10 10 Mosque, Keteren Gwari ,Minna Niger State",,adamumohammed467@gmail.com,Tailoring,"Art, Entertainment And Recreation",,,,,,
,AQUA SPECIE,8069606491,,Niger,"No15 Barikin
Sale Behind Tipper Garage Minna Niger State",,habibgazali927@yahoo.com,Fish Farming,"Agriculture, Forestery, Fishing And Hunting",,,,,,
,HOLY GROUND BUILT,8060206851,,Niger,"A/5 Opp.Shiroro Hotel Sauka Kahuta,
Minna",,mosesgana50@gmail  com,Block Industry,Construction,,,,,,
,AG TAFIDA GLOBAL VENTURE,8133848336,,Niger,No 20 Before Barikin Sale Police Station Minna,,ajayiwumi85@gmail.com,"Creche, Daycare, Nursery And Primary School And Sales Of Educational Materials",Education,,,,,,
,I.C.T,8061174114,,Niger,"Paparanda
Round About Lokoja",,supremecaffecoeminna@gmail.com,"I.C.T. Training,
Supply And Distribution",Information And Communication,,,,,,
,OC GREAT NIGERIA LIMITED,8068697739,,Niger,No11 Babaya Plaza Western Byepass Minna Niger State,,charleswabudu@gmail.com,Electrical And Fish Farming,"Agriculture, Forestery, Fishing And Hunting",,,,,,
,LADAA TECHNICAL ENTERPRISES,8035990846,,Niger,No 1 Estu Gwari Garage Old Airport Road Chanchaga Lga,,godwinawobiro@gmail.com,Technical Work Automobile Repairs Mechanical Service And General Contractor,"Professional, Scientific Technical Work",,,,,,
,MMH BLESSED INVESTMENT LIMITED,7030224131,,Niger,No 15 Gurara Being Gurara Central Mosque,,mkijaiya@gmail.com,Investment Services,"Professional, Scientific Technical Work",,,,,,
,MM AND H KIDDIES PALACE,8121412527,,Niger,53/54 Minna Tunga Market,,monsuratijaiya@gmail.com,"General
Merchandise And Trading",Other Services Activities,,,,,,
,"ABDULAZEEZ
UNISEX HOME OF FASHION",7034612325,,Niger,"Iya Femi
Restaurant Plaza",,azeezhomeoffashion@gmail.com,Fashion Store,Other Services Activities,,,,,,
,HUBBAN GLOBAL CONCEPTS,8033740965,,Niger,"Shop 25, Ibb Mall Along Shiroro Road
Minna",,abduslim98@gmail.com,Dstv Subscription And Registration,Information And Communication,,,,,,
,EMMYDAMMY INTERCONTINENT AL VENTURES,8036066081,,Niger,"Shop 8 Upstairs, Opposite Fut Guests House Along Shiroro Road
Minna",,emmydammy@highcloud.com,Installation And Repair Of Security Cameras,Information And Communication,,,,,,
,SUMMER ELECTRICAL ENTERPRISES,8055480393,,Niger,"No 46
Shiroro Road Opposite Fut Guests House Along Shiroro Road Minna",,summerelectrics@gmail.com,Sales And Repair Of Electrical Appliances And Other General Services,"Professional, Scientific Technical Work",,,,,,
,VINCENT FASHION EMPIRE,8063387741,,Niger,"Shop 24 Lbb Mall Shiroro
Road Minna",,vincentfashionempire@gmail.com,Fashion,"Art, Entertainment
And Recreation",,,,,,
,THE BIG BEN PLACE,8066652853,,Niger,Shop 41 Lbb Mall,,thebigbenplace@gmail.com,Clothing,"Art,
Entertainment And Recreation",,,,,,
,NANA AMMA HIGH FLIYERS SCHOOL,7061823731,,Niger,"No 1
Opposite Nut Endwell School Mechanic Junction Chanchaga Bosso Local Government",,emmanuelamadughu@gmail.com,School,Education,,,,,,
,INCOGNITO APPAREL AND PRINTS,7038522131,,Niger,"Shop 18,
Shukura Plaza Along Shiroro Road Minna",, incognitografix@gmail.com,General Printing Services,Manufacturing,,,,,,
,KEDI HEALTH CARE INDUSTRIES NIG LTD,8168799142,,Niger,Shop 12 Shukura Plaza Along Shiroro Road Minna,,mahmudkupa17@gmail.com,"Sales Of
Healthcare Products Like Supplements And Slimming Teas",Human Health And Social Work,,,,,,
,IBB MIRKIDI NIGERIA LTD,8065553949,,Niger,"Besides Complex Plaza, Minna Niger State",,i bbmirkidiinternationalnigltd@gmail.com,Sales Of Shoes,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,NAMAGAJI GLOBAL VENTURES LTD,8032745999,,Niger,"Shop 7, Complex Plaza, Minna Niger State",,alhusmanmusa08@gmail.com,Sales Of Phone Accessories,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,SBY COMMUNICATION,7034927273,,Niger,"No 11,
Besides Total Filling Station, Complex Plaza, Minna Niger State",,baleekura9@gmail.com,Sales Of Phone Accessories,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,SALFA 17 CAKES,8130122783,,Niger,Hospital Road,,salf17cakes@gmail.com,Catering,"Accommodation
And Food Services",,,,,,
,B KURA MOBILE COMMUNICATION,9094439160,,Niger,"Sw 26,
Bosso Road, Minna Niger State",,baleekura9@gmail.com,Sales And Supply Of Phone Accessories,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,MINNA FASHION ACADEMY,8060731904,,Niger,"Shop 12, Alhaji Sani Basket Shopping Mall, Along Shiroro Road
Minna",,minnafashiona@gmail.com,"Tailoring, Sewing And Selling Of Materials","Professional, Scientific Technical Work",,,,,,
,GLOBAL WAMBAI MULTI SERVICES VENTURES,8061678519,,Niger,"Shop 35, Obasanjo Complex, Minna Niger State",,unclebash4real@gmail.com,Sales And Supply Of Phones,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,ENAGI GSM CONNECTIONS,8067763554,,Niger,"Shop 35, Obasanjo Complex, Minna Niger State",,mohammedusmanenagi@gmail.com,Sales And Repairs Of Phones,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,BASHZE CONSULTS LTD,7080198195,,Niger,Godiya Plaza Minna,,i shetima@gmail.com,Consultant Services,Real Estate Activities,,,,,,
,HUDA BUSINESS ENTERPRISE,8039257221,,Niger,"No 36,
Obasanjo Complex, Minna Niger State",,amsode33@gmail.com,Sales Of Phones,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,AMSODE AGRO ALLIED ENTERPRISE,8039257221,,Niger,"D34B, Farm Center, Tunga Minna
Niger State",,amsode33@gmail.com,Farming,"Agriculture, Forestery, Fishing And
Hunting",,,,,,
,EASYTECH INTEGRATED SERVICES,8094695567,,Niger,"Obasanjo Complex, Minna Niger State",,i smaeelahmed495@gmail.com,Sales Of Phones And Accessories,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,UMMI-SALMA USMAN GLOBAL LINK VENTURES,9063327186,,Niger,"House No J2 Abubakar Mohe,D Road 123 Quarters Minna Niger
State",,ummisalma@gmail.com,Computer Center & Other Services,Other Services Activities,,,,,,
,RASHEED COMM,8035851311,,Niger,"Shop 44, Obasanjo Complex, Minna Niger State",,abdulrasheedibrahim58@gmail.com,Sales Of Phone,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,HASCON MOTEL,8036248720,,Niger,"No 6, Tmama Road Sauka Kahuta, Minna Niger State",,i saacofikwu@gmail.com,"Reservation, Accommodation And Relaxation",Accommodation And Food Services,,,,,,
,MUKTAR USMAN JANKWA GLOBAL GENERAL FARM VENTURES,9069526306,,Niger,No 1 Salle Rijau Street Behind Brighter School Minna Niger State,,muktarventueres@gmail.com,Poultry Farming Fishing,"Agriculture, Forestery, Fishing And Hunting",,,,,,
,USMAN AGRO ALLEID VENTURES,8131632242,,Niger,Emi Liman Giragi Village Niger State,,l imangiragi@gmailcom,Fertilizers And Other Services,"Agriculture, Forestery, Fishing And
Hunting",,,,,,
,SAMMAF INTERGRATED SERVICES,7031294918,,Niger,"No. 10 Off
Peter Sarki Road Minna Niger State",,abdurazaqrotimi@hmail.com,Factory,"Agriculture,
Forestery, Fishing And Hunting",,,,,,
,USMAN ZAINAB BUSINESSE VENTURES,8114468357,,Niger,Emi Potun Giragi Village Niger State,,zainabgiragi@gmail.com,Pos & Other Services,Other Services Activities,,,,,,
,DE-BASMOH COMPUTERS,8033734352,,Niger,"Shop 14, Obasanjo Shopping Complex, Minna Niger
State",,karimibrahim5@gmai l.com,General Typing And Printing Services,Information And Communication,,,,,,
,"UMAR USMAN ABUBAKAR ELECTRICAL ELECTRONIC
VENTURES",8033418471,,Niger,Galadima House Efingi Area Bida Niger State,,usmanumar@gmail.com,Electronic Material & Supply'S General Goods,Other Services Activities,,,,,,
,AMLADS EAGLE EYE INNOVATIVE TLD,8096666651,,Niger,"S W 190
Hospital Road Minna Niger State",,kaltumemohammed80@gmail.com,Pourtry Feed,"Agriculture,
Forestery, Fishing And Hunting",,,,,,
,USMAN AMINA TAILORING AD FISHRINGS,8148176845,,Niger,Emi Liman Giragi Village Niger State,,aminateloring@gmail .com,Tailoring & Fishrings,Other Services Activities,,,,,,
,ABBA FASHION DESIGNER,8059245300,,Niger,"Sw 58 C
Lagos Street,Minna Niger State",,basakwace@gmail.com,Fashion Designing,"Professional, Scientific Technical Work",,,,,,
,OLADELE GLOBAL CONCEPT,7061306232,,Niger,"Railway
Quaters Kongila Minna Niger State",,abdulrashedrazaq@gmail.com,Pure Water Factory,Manufacturing,,,,,,
,ENIM PHARMACEUTICA L AND ALLIED COMPANY L TD,8033836155,,Niger,"Block B Flat 1
Bossolowcost Minna Niger
State",,maryeesuf@gmail.com,Pharmacy,Human Health And Social Work,,,,,,
,YANBIYU AND JOSEPH BUSINESS ENTERPRISES,9060117444,,Niger,"Shop 105 Kure Ultra Modern Market, Minna Niger
State",,helenjoseph7444@gmail.com,Provision Store,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,NNADEFU USMAN AGRO VENTURES,8140190873,,Niger,"Nnadefu Village Niger
State",,nnadefu@gmail.com,Agro Chemicals,Other Services Activities,,,,,,
,MEDICINE STORE KABAAYO,7030358515,,Niger,"Maikunkele
Air Force Quarters",,salza1s66@gmail.com,Medicine Store,Human Health And Social Work,,,,,,
,"ASSALAM COMPREHENSIVE SCHOOL
MAITUMBI",8035216891,,Niger,Plot 6 Maitumbi Road Minna,,assalam451@gmail.com,Education,Education,,,,,,
,"PEACE FACT TRUST INVESTMENT COMPANY
LIMITED",8034712815,,Niger,R40 James Bawa Pada Road Kongi,,sagifng@gmail.com,Investment Services,Other Services Activities,,,,,,
,MD NAKAKA MULTI GLOBAL VENTURES,9124245831,,Niger,"House No 5 Usman Tukura Zarumai Extension Minna Niger
State",,nakakamultiglobal@gmail.com,Computer Center & Pos,Other Services Activities,,,,,,
,JIDANNIYA NIGERIA LIMITED,7038617543,,Niger,"No Ld21
Unguwan London Suleja Minna Niger State",, idrisisah400@gmail.com,Printing,Manufacturing,,,,,,
,MUHARAHM ALI SON NIGERIA ENTERPRISES,9069338103,,Niger,Hause No 10 Back Of Sabo Best Minna,,muharahmalison@gmail.com,Felling Station & Pure Water Factory,Other Services Activities,,,,,,
,"EMMATON
ACADEMY SCHOOL",8028753686,,Niger,"House No 8
Gbaganu Area Minna",,emmatonacademy924@gmail.com,"Operate
Nursery And Primary School",Education,,,,,,
,HSPLACE ENTERPRISE,7030380854,,Niger,"House No 3, Opposite Mid Event Center, Mandela Road, Minna
Niger State",,hsplace88@gmail.com,"General Merchandise, Trading / Supply Of General Goods And Services","Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,GENERAL CONTRACTOR,7068887011,,Niger,"No 45Jg
Tunga Low- Cost Minna",,mohammedzingina35@gmail.com,General Contract,Construction,,,,,,
,UMARU AVUYA MEMORIAL SCIENCE AND TECHNICAL COLLEGE LIMITED,7030227172,,Niger,"No10
Chanchaga Minna Suleja Express Way Minna Niger State",, jadefelix@yahoo.com,School,Education,,,,,,
,B NANA CLOTHING,8067575507,,Niger,"No 289
Ungwan Muazu Minna",,azimadalgi@gmail.com,Clothing,Human Health And Social Work,,,,,,
,"SALAM
GOODWILL INTERNATIONAL",8034712815,,Niger,"R40 James
Bawa Pada Road Minna",,sagifng@gmail.com,Education,Education,,,,,,
,DAMAK-TOP CONCEPT,8136654612,,Niger,Kpakungu Area Minna,,bashir.iou@gmail.com,Computer Center,Information And Communication,,,,,,
,ABUHAL GLOBAL VENTURES,9136252513,,Niger,Street 18 House No 224 Darul Salam Behind  Sabo Best Western Bye Pass,,abuhalglobalventure@gmail.com,Rental Services,Other Services Activities,,,,,,
,BILLI AND ZIRAH GLOBAL GENERAL SERVICE,8036125699,,Niger,Udoye Estate Chanchaga Minna Niger State,,saadabdulrahman73@gmail.com,Frozen Food And Animal Husbandry,Accommodation And Food Services,,,,,,
,AMAHIN ENTREPRENEUR CENTER,7069205595,,Niger,"39/41
Brocating Road Opposite Rashidat Restaurant Minna Niger",,amahinenterpruea@gmail.com,Skills Acquisition Center,Other Services Activities,,,,,,
,IVORY DUNAMIS INTERNATIONAL LIMITED,7034935593,,Niger,"139/140
Kwamba Fed Low-Cost 1St Gate Minna Suleja Niger State",,sundayola@gmail.com,Educational,Education,,,,,,
,EVERGREEN MODEL SCHOOL MINNA,7063891230,,Niger,"Dcm 21 Behind Fm Radio
Maitumbi",,evergreen@gmail.com,Education,Education,,,,,,
,PERFECTWAY INVESTMENT LIMITED,8162727516,,Niger,"No15
Kurumisarki Road Suleja Minna Niger State",,salisuharu@gmail.com,Trade,Administrative And Support Service Activities,,,,,,
,SAGFAR ENTERPRISES,8189300132,,Niger,Sayako New Market Minna,,farrufy2020@gmail.com,Printing And Publishing,Manufacturing,,,,,,
,MOHAMMED DAHIRU PERSONAL SERVICES,7036811100,,Niger,"Beside Dogon Koli Hotel Western Bye Pass Minna
Niger",,muhammaddahiru@gmail.com,Provision,Other Services Activities,,,,,,
,OBI CJ ENTERPRISE,8144778380,,Niger,Nassarawa A Minna,,"khaleeldauda@gmail
.com",Spare Parts,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,ISMAILJIDDAH HEALTH CARE &GENERAL SUPPLIES,9084236895,,Niger,"No 10 Behind
Hill Top Model School New Gra Maitumbi",, ismiljiddah@gmail.com,Healthcare,Human Health And Social Work,,,,,,
,GOD'S UNIK TOUCH CATERING SERVICES,8036229194,,Niger,"Opposite
Independent Nursery And Primary School, Barkin Sale, Minna Niger State",,euniceaugustine21@gmail.com,Catering Services,Accommodation And Food Services,,,,,,
,"DZUNGIKUDIRI GLOBAL
VENTURES",7064357070,,Niger,"No 256 Dungi Kudiri
Ekowugi",, ibrahimsjiya@gmail.com,Studio,Other Services Activities,,,,,,
,"HADDIY AND MORI INTERGRETED
SERVICE LIMITED",8067727529,,Niger,"No 65 Padre Pio Street Judges
Quarter",,avesegum@yahoo.com,Intergreted Service,Other Services Activities,,,,,,
,CATCH THEM YOUNG INTERNATIONAL SCHOOL MINNA,9084236895,,Niger,"Behgind Hill Top Model School Maitumbi New
Gbnadnaiji",,catchthemyoing@gmail.com,Education,Education,,,,,,
,SPARE PART OF MOTORCYCLE GENERAL,8066557749,,Niger,No 7 Ogomosho Road Minna Niger State,,chrstnfdls@gmail.com,Motorcycle Spare Part,"Wholesale And Retail Trade, Repair Of Motor Vehicles And Motorcycles",,,,,,
,NOWNOW INVESTMENT LTD,8133864159,,Niger,Bosso Estate Minna,,tawakalitutoyin85@gmail.com,Sales Of Clothing,Other Services Activities,,,,,,
,Z-NET TECH SOLUTION,8060890654,,Niger,"Zone Da3 Farm Center
Minna",,mbmukis@gmail.com,Cyber Cafe,Information And Communication,,,,,,
,JUMBO NOMINEES LTD,234(1)7757400,,Lagos,"29A, Bishop Oluwole Street",,info@jumbosportsng.com,Other Service Activities ,,,,,,,
,SAHARA ENERGY RESOURCE LTD,234(1)2773750,,Lagos,"17A, Oluwa Road Ikoyi",,sahara@sahara-group.com,Petroleum downstream,,,,,,,
,AGUSTO & CO LIMITED,234(1)2643571,,Lagos,"57 Marina 5Th Floor, Uba House",,"chidilemchi@agusto.com,ratings@agusto.com",Financial Services,,,,,,,
,BROADVIEW ENGINEERING LTD,234(1)2918560,,Lagos,No. 2 Abimbola Awoniyi Close Thomson Avenue,,"info@broadvieweng.com,broadview@hyperia.com",Construction,,,,,,,
,ROMSON OIL FIELD SERVICES LIMITED,234(1)2806770,,Lagos,"14, Chivita Avenue Ajao Estate",,romson@romsonphc.com;romson@vgcphc.com,Power,,,,,,,
,PORCE-LAINWARE INDUSTRIES LTD,234(1)4920261,,Lagos,"18, Wempco Road Ogba Industrial Scheme",,wempcoatlinkserve.com.ng,Manufacturing,,,,,,,
,NIGERIAN CATERERS AND SUPERMARKETS LIMITED,234(1)2691026,,Lagos,"22, Maitama Sule S.W. Ikoyi",,ncslng@yahoo.com,Other Service Activities ,,,,,,,
,FYMAK MARINE & OIL SERVICES NIGERIA LIMITED,234(1)2802067,,Lagos,"2, Kingsley Odo Close Off Dr. Adewale Oshin Str",,info@fymakmarine.com;marine@fymakmarine.com,Petroleum downstream,,,,,,,
,ADVANCED INTERNATIONAL MERCHANTS LIMITED,234(0)8082300870,,Lagos,Kilometre 8 from Redeemed Camp Gate Ibadan Expressway,,aiml@aiml.com.ng,Wholesale/retail trade,,,,,,,
,S.D.E.M. (SOCIETE D`ETUDES ET DE MONTAGES) ERECTORS NIGERIA LIMITED,234(1)4610812,,Lagos,"No 127B, Eti-Osa Street Dolphin Estate",,sdem@sdem.com,Petroleum downstream,,,,,,,
,ROYAL EXCHANGE ASSURANCE NIG. PLC,234(1)4606690,,Lagos,New Africa House,,info@royalexchangeplc.com,Financial Services,,,,,,,
,MARKET TRENDS INTERNATIONAL LIMITED,234(0)8173213304,,Lagos,"5, Sunday Ogunyade Street Gbagada Estate Phase Ii",,mti@markettrends-int.com,Other Service Activities ,,,,,,,
,JOHN BEDOLA ENTERPRISES LTD,234(1)4974783,,Lagos,Plot 285 Gbagada Express Road Gbagada Phase 1,,jbedola@linkserve.com;jbedola@gmail.com;,Financial Services,,,,,,,
,TRANS-NATIONWIDE EXPRESS PLC,234(1)8042411,,Lagos,"28, Oshodi Apapa Expressway Oshodi",,tranex@tranex-ng.com,Other Service Activities ,,,,,,,
,GLOBAL TRADE AND INVESTMENTS (NIGERIA) LIMITED,234(1)2706903,,Lagos,3B Ahmed Onibudo Street Eti Osa,,info@globaltradeinv.com,Other Service Activities ,,,,,,,
,HYUNDAI MOTORS NIGERIA LIMITED,234(0)8141337527,,Lagos,179 Kofo Abayomi Street Victoria Island,,chukwuemeka@stalliongroup.com;gaurav@stalliongroup.com,Transport/storage,,,,,,,
,WECO SYSTEMS INTERNATIONAL LIMITED,234(1)2714045,,Lagos,"Plot 1A Block 129, Uchenna Obidike Street Off Oriwu Road, Elf/ Updc Est. Junction",,wecosys@wecosysgroup.com,Information & Communication,,,,,,,
,OK FOODS LTD,234(1)7732483,,Lagos,"Plot 1, Block C Fatai Atere Way Matori",,"ashish_aggin@yahoo.co.in,03raj@gmail.com",Manufacturing,,,,,,,
,C. WOERMANN (NIGERIA) LTD,234(1)2918597,,Lagos,Badejo Kalesanwo Street Matori Industrial Estate,,info@woermann-nigeria.com,Other Service Activities ,,,,,,,
,FALMA ORGANICS LIMITED,234(1)5875000,,Lagos,"38/40, Burma Road",,"falmaorganics@yahoo.co.in,Falma-organics@yahoo.com",Other Service Activities ,,,,,,,
,THERAPEUTIC LABORATORIES NIGERIA LIMITED,234(1)4973068,,Lagos,"372, Ikorodu Road",,therapeutic_lab@yahoo.com;theralab@hyperia.com,Other Service Activities ,,,,,,,
,SWISS BIOSTADT LIMITED,234(0)8094655555,,Lagos,The Biostadt Place 387 Agege Motor Road Cappa,,info@biostadtgroup.com;wezejiofor@biostadtgroup.com,Other Service Activities ,,,,,,,
,FORWARD VENTURES NIGERIA LTD,234(1)4926387,,Lagos,"Ogun-Oshun River Basin Development Authority Premises Opposite Coca-Cola, Behind Utb, Lateef Jakande Road",,karthik@forward-group.net;forward@infoweb.abs.net,Manufacturing,,,,,,,
,ACOUNS NIGERIA LIMITED,234(0)8081883747,,Lagos,13 Olori Mojisola Onikoyi Avenue Ikoyi,,acouns@gmail.com;acounsabuja@gmail.com,Other Service Activities ,,,,,,,
,MERCHANT INVESTORS LTD,234(1)7762247,,Lagos,"63, Enu-Owa Street",,websales@merchantinvestors.net,Manufacturing,,,,,,,
,AUTOMATED PROCESS LTD,234(1)3424691,,Lagos,"Lagos-Abeokuta Express Way Cement Bus Stop, Dopemu",,"sales@automatedprocess.com,automated_process@yahoo.com",Other Service Activities ,,,,,,,
,THOMPSON & GRACE PHARMACEUTICALS LIMITED,234(1)2703749,,Lagos,"7, Moronu Maduagwu Street Off Alhaji Masha Road",,enquiry@thompsonandgrace.com;tgrace@thompsonandgrace.com,Other Service Activities ,,,,,,,
,FINE CHEMICALS NIGERIA LIMITED,234(1)2719407,,Lagos,"2Nd Gate, Afprint Compound 122/132 Oshodi Apapa Expressway",,cylinders@finechemicalsltd.com;cpp@finechemicalsltd.com,Other Service Activities ,,,,,,,
,AFRICAN STEEL MILLS (NIGERIA) LIMITED,234(1)2773400,,Lagos,Plot 337 Ikorodu Industrial Estate,,info@africanindustries.com,Manufacturing,,,,,,,
,SHIVLILA POLYMERS LIMITED,234(1)7742662,,Lagos,Danmole Street Off Adeola Odeku,,fc@shivlila.com;sales@shivlila.com,Other Service Activities ,,,,,,,
,CAVERTON HELICOPTERS LIMITED,234(1)2808888,,Lagos,1 Prince Kayode Akingbade Close Off Muri Okunola Street,,youhsoufou.sadou@caverton-helicoptors.com;info@Caverton-offs,Transport/storage,,,,,,,
,APEX PAINTS LTD,234(39)770961,,Ogun,"Km 8, Abeokuta-Lagos Road Abeokuta, Abeokuta North",,info@apexpaints.com;sales@apexpaints.com,Manufacturing,,,,,,,
